Date,Open,High,Low,Close,Adj Close,Volume
2022-03-10 06:45:00:00:00,39313.45703,39343.92188,39296.45703,39343.92188,39343.92188,129830912
2022-03-10 07:00:00:00:00,39381.08203,39381.08203,39283.09766,39283.09766,39283.09766,30906368
2022-03-10 07:15:00:00:00,39283.49219,39294.10547,39250.20313,39291.54688,39291.54688,29224960
2022-03-10 07:30:00:00:00,39296.53516,39381.99609,39296.53516,39381.80469,39381.80469,155242496
2022-03-10 07:45:00:00:00,39371.51953,39371.51953,39292.10938,39292.10938,39292.10938,77326336
2022-03-10 08:00:00:00:00,39283.70703,39283.70703,39145.89844,39145.89844,39145.89844,0
2022-03-10 08:15:00:00:00,39117.1875,39117.1875,38965.26563,39005.87109,39005.87109,101175296
2022-03-10 08:30:00:00:00,39009.45313,39208.58984,39009.45313,39200.67188,39200.67188,295673856
2022-03-10 08:45:00:00:00,39204.05859,39237.42188,39200.30859,39221.19922,39221.19922,0
2022-03-10 09:00:00:00:00,39240.33594,39276.10156,39224.15625,39245.5,39245.5,0
2022-03-10 09:15:00:00:00,39247.32813,39265.78516,39163.55859,39173.35156,39173.35156,46125056
2022-03-10 09:30:00:00:00,39173.86719,39268.49219,39133.61328,39268.49219,39268.49219,85385216
2022-03-10 09:45:00:00:00,39259.07031,39291.01953,39229.66797,39237.07422,39237.07422,197271552
2022-03-10 10:00:00:00:00,39197.28125,39234.10938,39197.28125,39215.91406,39215.91406,0
2022-03-10 10:15:00:00:00,39226.33984,39240.92188,39198.14844,39240.92188,39240.92188,59187200
2022-03-10 10:30:00:00:00,39245.10156,39250.41406,39152.42969,39170.92578,39170.92578,122589184
2022-03-10 10:45:00:00:00,39157.27344,39161.125,39101.47266,39101.47266,39101.47266,91297792
2022-03-10 11:00:00:00:00,39104.22656,39112.5625,39039.08984,39079.15625,39079.15625,0
2022-03-10 11:15:00:00:00,39118.51953,39134.15234,39065.16016,39134.15234,39134.15234,82577408
2022-03-10 11:30:00:00:00,39102.29297,39102.29297,39052.31641,39086.39063,39086.39063,20332544
2022-03-10 11:45:00:00:00,39089.26172,39123.13281,39089.26172,39122.62891,39122.62891,30580736
2022-03-10 12:00:00:00:00,39116.87891,39117.55469,39054.67969,39099.23438,39099.23438,120772608
2022-03-10 12:15:00:00:00,39103.90234,39208.78516,39103.90234,39208.78516,39208.78516,13430784
2022-03-10 12:30:00:00:00,39208.66797,39212.73828,39164.63281,39188.81641,39188.81641,0
2022-03-10 12:45:00:00:00,39210.75,39297.17578,39210.75,39282.25391,39282.25391,95455232
2022-03-10 13:00:00:00:00,39282.48828,39284.54297,39235.24609,39243.21875,39243.21875,0
2022-03-10 13:15:00:00:00,39246.23047,39314.47266,39246.23047,39296.86719,39296.86719,93147136
2022-03-10 13:30:00:00:00,39311.44141,39893.57422,39220.91016,39220.91016,39220.91016,1576896512
2022-03-10 13:45:00:00:00,39107.92188,39107.92188,38832.94141,38926.63672,38926.63672,1004093440
2022-03-10 14:00:00:00:00,38943.71875,39021.46094,38924.44531,38997.45703,38997.45703,198803456
2022-03-10 14:15:00:00:00,39001.625,39101.79688,39001.625,39040.06641,39040.06641,22638592
2022-03-10 14:30:00:00:00,39043.11328,39102.07422,38923.10156,39102.07422,39102.07422,133046272
2022-03-10 14:45:00:00:00,39104.57813,39270.57422,39104.57813,39270.57422,39270.57422,173793280
2022-03-10 15:00:00:00:00,39261.79297,39305.20313,39231.96875,39276.98047,39276.98047,64356352
2022-03-10 15:15:00:00:00,39278.28125,39626.27734,39278.28125,39419.26953,39419.26953,592797696
2022-03-10 15:30:00:00:00,39386.87891,39386.87891,39119.26563,39200.77344,39200.77344,154955776
2022-03-10 15:45:00:00:00,39197.33203,39309.1875,39197.33203,39219.3125,39219.3125,0
2022-03-10 16:00:00:00:00,39203.31641,39250.14844,39150.69531,39162.07422,39162.07422,15368192
2022-03-10 16:15:00:00:00,39180.08203,39235.85156,39140.80859,39140.80859,39140.80859,57999360
2022-03-10 16:30:00:00:00,39149.76953,39166.54688,39085.63281,39085.63281,39085.63281,38494208
2022-03-10 16:45:00:00:00,39075.76563,39141.8125,38990.60938,39141.8125,39141.8125,90421248
2022-03-10 17:00:00:00:00,39151.74219,39151.74219,39095.94141,39114.19922,39114.19922,0
2022-03-10 17:15:00:00:00,39114.69141,39260.54688,39114.69141,39244,39244,119126016
2022-03-10 17:30:00:00:00,39242.15625,39260.21484,39161.98438,39196.36328,39196.36328,68130816
2022-03-10 17:45:00:00:00,39208.36328,39262.81641,39166.59375,39166.59375,39166.59375,87416832
2022-03-10 18:00:00:00:00,39174.5,39202.60938,39174.5,39191.21484,39191.21484,27359232
2022-03-10 18:15:00:00:00,39157.03516,39157.03516,39092.38281,39105.98438,39105.98438,29089792
2022-03-10 18:30:00:00:00,39101.32031,39177.28906,39101.32031,39152.84766,39152.84766,51824640
2022-03-10 18:45:00:00:00,39157.87109,39217.64453,39157.87109,39217.33594,39217.33594,0
2022-03-10 19:00:00:00:00,39215.51563,39245.36328,39146.69141,39229.6875,39229.6875,105611264
2022-03-10 19:15:00:00:00,39230.34766,39261.27344,39224.16016,39247.80859,39247.80859,0
2022-03-10 19:30:00:00:00,39249.32813,39270.22266,39238.60547,39245.28516,39245.28516,0
2022-03-10 19:45:00:00:00,39232.71094,39428.42578,39228.17188,39394.75781,39394.75781,198938624
2022-03-10 20:00:00:00:00,39405.35547,39428.24609,39380.94531,39395.49609,39395.49609,10913792
2022-03-10 20:15:00:00:00,39407.70313,39438.02344,39345.66406,39365.74219,39365.74219,29075456
2022-03-10 20:30:00:00:00,39389.64063,39425.30469,39370.86719,39425.30469,39425.30469,8368128
2022-03-10 20:45:00:00:00,39440.76563,39624.33594,39440.76563,39624.33594,39624.33594,192542720
2022-03-10 21:00:00:00:00,39623.45313,39623.45313,39538.80469,39562.98828,39562.98828,11212800
2022-03-10 21:15:00:00:00,39570.50391,39570.50391,39493.20313,39493.20313,39493.20313,0
2022-03-10 21:30:00:00:00,39492.54688,39493.80859,39478.01953,39485.22656,39485.22656,35555328
2022-03-10 21:45:00:00:00,39454.50391,39454.50391,39356.36719,39356.36719,39356.36719,9965568
2022-03-10 22:00:00:00:00,39346.92188,39346.92188,39257.89063,39289.80078,39289.80078,93966336
2022-03-10 22:15:00:00:00,39290.07031,39304.33594,39262.97266,39294.10547,39294.10547,50024448
2022-03-10 22:30:00:00:00,39294.74219,39376.55078,39294.74219,39362.80469,39362.80469,57425920
2022-03-10 22:45:00:00:00,39368.03516,39434.90234,39368.03516,39434.90234,39434.90234,42883072
2022-03-10 23:00:00:00:00,39436.81641,39487.01953,39436.81641,39487.01953,39487.01953,10790912
2022-03-10 23:15:00:00:00,39486.79688,39514.32422,39453.89063,39514.32422,39514.32422,53028864
2022-03-10 23:30:00:00:00,39514.96875,39531.80078,39473.15234,39473.15234,39473.15234,60190720
2022-03-10 23:45:00:00:00,39476.60156,39476.60156,39441.25,39455.23047,39455.23047,10393600
2022-03-11 00:00:00:00:00,39439.96875,39439.96875,39373.69531,39405.29688,39405.29688,72241152
2022-03-11 00:15:00:00:00,39400.05859,39400.05859,39342.33984,39356.08594,39356.08594,12945408
2022-03-11 00:30:00:00:00,39343.25,39343.25,39235.61328,39307.34766,39307.34766,58800128
2022-03-11 00:45:00:00:00,39290.04688,39335.5,39272.08203,39297.94141,39297.94141,25688064
2022-03-11 01:00:00:00:00,39290.40625,39295.12109,39055.41797,39058.30469,39058.30469,53917696
2022-03-11 01:15:00:00:00,39060.48047,39069.77734,38898.76563,38898.76563,38898.76563,80281600
2022-03-11 01:30:00:00:00,38890.22266,38890.22266,38796.00781,38884.30078,38884.30078,34004992
2022-03-11 01:45:00:00:00,38888.67188,38902.07813,38731.30859,38739.37891,38739.37891,0
2022-03-11 02:00:00:00:00,38744.19141,38762.39844,38506.15625,38506.15625,38506.15625,0
2022-03-11 02:15:00:00:00,38507.17969,38516.88672,38437.07031,38490.54688,38490.54688,168421376
2022-03-11 02:30:00:00:00,38493.20313,38500.23438,38476.58203,38483.83984,38483.83984,26910720
2022-03-11 02:45:00:00:00,38461.05469,38466.73828,38378.63672,38422.3125,38422.3125,129325056
2022-03-11 03:00:00:00:00,38404.28906,38427.38281,38347.43359,38416.09766,38416.09766,0
2022-03-11 03:15:00:00:00,38418.90234,38468.81641,38370.96875,38468.81641,38468.81641,66748416
2022-03-11 03:30:00:00:00,38463.56641,38626.77734,38463.56641,38626.77734,38626.77734,164372480
2022-03-11 03:45:00:00:00,38624.88672,38747.875,38610.49609,38724.49219,38724.49219,309229568
2022-03-11 04:00:00:00:00,38723.75391,38724.38281,38624.73828,38646.22656,38646.22656,8419328
2022-03-11 04:15:00:00:00,38650.20313,38668.01953,38585.45313,38592.48438,38592.48438,166539264
2022-03-11 04:30:00:00:00,38585.15625,38646.82031,38585.15625,38628.60156,38628.60156,0
2022-03-11 04:45:00:00:00,38630.91797,38630.91797,38545.95313,38589.02344,38589.02344,0
2022-03-11 05:00:00:00:00,38582.26172,38582.26172,38474.94922,38536.82031,38536.82031,0
2022-03-11 05:15:00:00:00,38537.44922,38590.44922,38499.83594,38590.44922,38590.44922,0
2022-03-11 05:30:00:00:00,38593.70703,38706.48438,38593.70703,38698.54297,38698.54297,53379072
2022-03-11 05:45:00:00:00,38717.51563,38752.94531,38673.49219,38752.94531,38752.94531,379824128
2022-03-11 06:00:00:00:00,38755.96094,38787.30078,38742.86328,38742.86328,38742.86328,40216576
2022-03-11 06:15:00:00:00,38737.98438,38760.61328,38737.98438,38760.61328,38760.61328,0
2022-03-11 06:30:00:00:00,38800.57813,38915.45703,38800.57813,38915.45703,38915.45703,319440896
2022-03-11 06:45:00:00:00,38915.41406,38915.41406,38857.02344,38890.94922,38890.94922,0
2022-03-11 07:00:00:00:00,38903.09375,39137.25781,38903.09375,39088.08984,39088.08984,271403008
2022-03-11 07:15:00:00:00,39085.52734,39193.9375,39029.88281,39193.9375,39193.9375,59590656
2022-03-11 07:30:00:00:00,39202.23047,39207.76563,39160.10547,39207.76563,39207.76563,124385280
2022-03-11 07:45:00:00:00,39196.80469,39197.27344,39149.17969,39163.85938,39163.85938,8452096
2022-03-11 08:00:00:00:00,39154.35156,39167.56641,39114.40234,39167.56641,39167.56641,0
2022-03-11 08:15:00:00:00,39167.71484,39173.63672,39079.61328,39079.61328,39079.61328,0
2022-03-11 08:30:00:00:00,39027.58984,39056.90234,38946.16406,39056.90234,39056.90234,0
2022-03-11 08:45:00:00:00,39058.45703,39059.53516,39010.49609,39034.10547,39034.10547,4792320
2022-03-11 09:00:00:00:00,39046.70313,39116.41797,39045.45313,39110.54297,39110.54297,0
2022-03-11 09:15:00:00:00,39102.3125,39171.94531,39097.79688,39171.94531,39171.94531,44126208
2022-03-11 09:30:00:00:00,39172.07031,39172.07031,39034.33203,39052.17578,39052.17578,0
2022-03-11 09:45:00:00:00,39042.92578,39042.92578,38989.82422,39041.09375,39041.09375,0
2022-03-11 10:00:00:00:00,39036.89063,39107.53125,39036.89063,39086.91797,39086.91797,0
2022-03-11 10:15:00:00:00,39074.80859,39109.97266,39031.66406,39087.20703,39087.20703,60973056
2022-03-11 10:30:00:00:00,39093.57813,39114.20313,39056.82031,39067.90234,39067.90234,8488960
2022-03-11 10:45:00:00:00,39053.27344,39057.73438,39029.97656,39056.79297,39056.79297,0
2022-03-11 11:00:00:00:00,39052.55859,39052.55859,38953.96875,38953.96875,38953.96875,24569856
2022-03-11 11:15:00:00:00,38959.60547,39262.56641,38906.31641,39236.25,39236.25,544536576
2022-03-11 11:30:00:00:00,39205.80469,39733.35156,39205.80469,39733.35156,39733.35156,1030436864
2022-03-11 11:45:00:00:00,39716.08984,40054.94922,39716.08984,39843.26172,39843.26172,1092306944
2022-03-11 12:00:00:00:00,39852.42578,39979.32813,39852.42578,39966.88281,39966.88281,477460480
2022-03-11 12:15:00:00:00,39948.4375,39974.39844,39938.34375,39973.98828,39973.98828,165109760
2022-03-11 12:30:00:00:00,39978.73047,40081.67969,39978.73047,40014.82422,40014.82422,281489408
2022-03-11 12:45:00:00:00,40012.94141,40012.94141,39839.36719,39854.41406,39854.41406,21596160
2022-03-11 13:00:00:00:00,39852.22266,39899.75,39758.28125,39758.28125,39758.28125,41768960
2022-03-11 13:15:00:00:00,39588.375,39604.84375,39410.75781,39604.84375,39604.84375,784080896
2022-03-11 13:30:00:00:00,39609.10156,39610.85938,39440.34375,39440.34375,39440.34375,0
2022-03-11 13:45:00:00:00,39389.62891,39389.62891,39278.77734,39278.77734,39278.77734,0
2022-03-11 14:00:00:00:00,39280.32422,39352.57813,39267.77344,39330.73047,39330.73047,0
2022-03-11 14:15:00:00:00,39340.84766,39380.05469,39312.57422,39380.05469,39380.05469,0
2022-03-11 14:30:00:00:00,39432.74219,39510.69141,39321.58594,39367.01563,39367.01563,150677504
2022-03-11 14:45:00:00:00,39361.75781,39426.16016,39296.45703,39296.45703,39296.45703,20193280
2022-03-11 15:00:00:00:00,39296.58203,39296.58203,39132.33594,39132.33594,39132.33594,75161600
2022-03-11 15:15:00:00:00,39112.72656,39112.72656,38993.82031,39110.95703,39110.95703,14116864
2022-03-11 15:30:00:00:00,39161.75391,39205.39453,39094.67188,39205.39453,39205.39453,97574912
2022-03-11 15:45:00:00:00,39178.00391,39182.53906,39092.26563,39106.14063,39106.14063,43624448
2022-03-11 16:00:00:00:00,39110.21484,39110.21484,38769.21875,38769.21875,38769.21875,174202880
2022-03-11 16:15:00:00:00,38790.94531,38817.85547,38784.58594,38784.58594,38784.58594,142170112
2022-03-11 16:30:00:00:00,38776.98828,38776.98828,38678.53516,38757.91016,38757.91016,136261632
2022-03-11 16:45:00:00:00,38767.98828,38807.02734,38743.54297,38772.32422,38772.32422,7567360
2022-03-11 17:00:00:00:00,38764.89844,38781,38753.66016,38753.66016,38753.66016,15165440
2022-03-11 17:15:00:00:00,38706.83984,38757.57031,38692.08984,38705.11328,38705.11328,38928384
2022-03-11 17:30:00:00:00,38701.88281,38731.98828,38665.07422,38731.98828,38731.98828,23902208
2022-03-11 17:45:00:00:00,38777.95313,38853.71875,38777.95313,38850.80469,38850.80469,114495488
2022-03-11 18:00:00:00:00,38834.66016,38852.67188,38809.58984,38825.92188,38825.92188,0
2022-03-11 18:15:00:00:00,38823.72266,38866.98828,38823.72266,38855.37891,38855.37891,6596608
2022-03-11 18:30:00:00:00,38859.06641,38859.06641,38760.33984,38760.33984,38760.33984,0
2022-03-11 18:45:00:00:00,38761.76172,38775.82031,38729.88672,38729.88672,38729.88672,26165248
2022-03-11 19:00:00:00:00,38721.43359,38721.43359,38673.25,38673.25,38673.25,65705984
2022-03-11 19:15:00:00:00,38737.81641,38809.61328,38737.81641,38795.42188,38795.42188,138348544
2022-03-11 19:30:00:00:00,38811.89063,38854.02344,38811.89063,38835.32813,38835.32813,68964352
2022-03-11 19:45:00:00:00,38832.75781,38832.75781,38794.64063,38807.92578,38807.92578,444416
2022-03-11 20:00:00:00:00,38803.14844,38923.10156,38803.14844,38917.38281,38917.38281,75663360
2022-03-11 20:15:00:00:00,38859.98047,38889.10547,38791.37109,38791.37109,38791.37109,36728832
2022-03-11 20:30:00:00:00,38727.86328,38736.91406,38689.13281,38689.32813,38689.32813,63481856
2022-03-11 20:45:00:00:00,38679.56641,38679.56641,38432.92969,38447.69141,38447.69141,114399232
2022-03-11 21:00:00:00:00,38502.80859,38730.82031,38502.80859,38730.82031,38730.82031,366422016
2022-03-11 21:15:00:00:00,38729.80078,38869.89453,38728.76172,38868.38281,38868.38281,168054784
2022-03-11 21:30:00:00:00,38872.72656,38876.58203,38836.38672,38836.38672,38836.38672,78585856
2022-03-11 21:45:00:00:00,38835.49609,38863.25,38835.49609,38863.25,38863.25,44154880
2022-03-11 22:00:00:00:00,38866.30078,38924.30469,38866.30078,38914.12891,38914.12891,0
2022-03-11 22:15:00:00:00,38935.96484,38949.89063,38895.41797,38895.41797,38895.41797,42493952
2022-03-11 22:30:00:00:00,38897.22266,38937.17969,38897.22266,38937.17969,38937.17969,6678528
2022-03-11 22:45:00:00:00,38932.01172,39037.29688,38932.01172,38996.42188,38996.42188,128585728
2022-03-11 23:00:00:00:00,38938.83984,38938.83984,38903.15625,38915.91406,38915.91406,17332224
2022-03-11 23:15:00:00:00,38900.77734,38900.77734,38861.56641,38893.17969,38893.17969,0
2022-03-11 23:30:00:00:00,38893.78906,38913.61719,38880.89453,38890.03906,38890.03906,0
2022-03-11 23:45:00:00:00,38907.69531,38907.69531,38795.24219,38795.24219,38795.24219,13176832
2022-03-12 00:00:00:00:00,38794.46484,38821.59766,38779.28125,38813.72266,38813.72266,28745728
2022-03-12 00:15:00:00:00,38848.56641,38928.29297,38848.56641,38928.29297,38928.29297,85991424
2022-03-12 00:30:00:00:00,38933.09766,39010.08203,38933.09766,38983.61328,38983.61328,17293312
2022-03-12 00:45:00:00:00,39002.31641,39114.35547,39002.31641,39114.35547,39114.35547,108269568
2022-03-12 01:00:00:00:00,39110.53906,39208.84766,39086.12891,39208.84766,39208.84766,9752576
2022-03-12 01:15:00:00:00,39206.8125,39206.8125,39162.375,39180.92578,39180.92578,34316288
2022-03-12 01:30:00:00:00,39167.88672,39231.59375,39167.88672,39191.78906,39191.78906,0
2022-03-12 01:45:00:00:00,39197.36328,39225.98438,39181.40234,39187.1875,39187.1875,8120320
2022-03-12 02:00:00:00:00,39205.56641,39231.94141,39205.56641,39220.93359,39220.93359,0
2022-03-12 02:15:00:00:00,39222.30078,39255.51563,39194.19922,39198.84766,39198.84766,0
2022-03-12 02:30:00:00:00,39197.36719,39198.51563,39090.12109,39090.43359,39090.43359,0
2022-03-12 02:45:00:00:00,39090.67578,39131.32422,39082.93359,39131.32422,39131.32422,0
2022-03-12 03:00:00:00:00,39133.87109,39203.31641,39133.28906,39194.41016,39194.41016,7041024
2022-03-12 03:15:00:00:00,39190.91797,39190.91797,39141.64063,39159.04688,39159.04688,31301632
2022-03-12 03:30:00:00:00,39168.79297,39192.14453,39117.64453,39126.76563,39126.76563,0
2022-03-12 03:45:00:00:00,39131.53125,39158.83203,39105.92578,39105.92578,39105.92578,0
2022-03-12 04:00:00:00:00,39106.64063,39106.64063,38999.97656,39011.69922,39011.69922,13373440
2022-03-12 04:15:00:00:00,39028.51953,39119.75,39028.51953,39119.75,39119.75,0
2022-03-12 04:30:00:00:00,39118.53125,39151.8125,39118.53125,39121.8125,39121.8125,0
2022-03-12 04:45:00:00:00,39134.06641,39172.27734,39089.80469,39091.53125,39091.53125,0
2022-03-12 05:00:00:00:00,39089.53906,39101.33594,39068.9375,39081.13281,39081.13281,0
2022-03-12 05:15:00:00:00,39085.91406,39130.25781,39085.03125,39130.25781,39130.25781,0
2022-03-12 05:30:00:00:00,39129.10156,39162.82422,39129.10156,39150.49219,39150.49219,0
2022-03-12 05:45:00:00:00,39151.92578,39168.63281,39127.91016,39168.63281,39168.63281,0
2022-03-12 06:00:00:00:00,39166.61328,39212.3125,39158.96094,39158.96094,39158.96094,0
2022-03-12 06:15:00:00:00,39182.6875,39221.35938,39182.33594,39211.58984,39211.58984,6621184
2022-03-12 06:30:00:00:00,39198.92969,39198.92969,39117.64453,39130.06641,39130.06641,0
2022-03-12 06:45:00:00:00,39127.86719,39161.72266,39115.90625,39115.90625,39115.90625,3758080
2022-03-12 07:00:00:00:00,39117.24219,39117.24219,39087.74219,39096.40234,39096.40234,0
2022-03-12 07:15:00:00:00,39097.40234,39153.96875,39091.33203,39091.33203,39091.33203,3297280
2022-03-12 07:30:00:00:00,39136.19141,39153.11719,39070.50391,39070.50391,39070.50391,0
2022-03-12 07:45:00:00:00,39078.51563,39114.04688,39078.51563,39114.04688,39114.04688,0
2022-03-12 08:00:00:00:00,39108.02344,39109.84766,39065.09375,39065.09375,39065.09375,0
2022-03-12 08:15:00:00:00,39063.84766,39063.84766,38996.08594,38996.08594,38996.08594,0
2022-03-12 08:30:00:00:00,39008.80859,39116.26563,39001.42578,39116.26563,39116.26563,0
2022-03-12 08:45:00:00:00,39119.76172,39137.93359,39114.62891,39121.52344,39121.52344,10475520
2022-03-12 09:00:00:00:00,39113.86328,39157.13281,39106.89844,39157.13281,39157.13281,15515648
2022-03-12 09:15:00:00:00,39153.51563,39153.51563,39127.91406,39129.47266,39129.47266,0
2022-03-12 09:30:00:00:00,39135.42578,39199.62109,39135.42578,39170.43359,39170.43359,38739968
2022-03-12 09:45:00:00:00,39170.11719,39185.07422,39133.48828,39162.76563,39162.76563,0
2022-03-12 10:00:00:00:00,39161.04688,39187.23438,39147.08203,39160.4375,39160.4375,0
2022-03-12 10:15:00:00:00,39176.03516,39200.42969,39175.86328,39200.42969,39200.42969,13772800
2022-03-12 10:30:00:00:00,39199.76953,39204.96094,39187.87109,39201.81641,39201.81641,17850368
2022-03-12 10:45:00:00:00,39200.26172,39217.28516,39177.14453,39217.28516,39217.28516,30371840
2022-03-12 11:00:00:00:00,39219.21094,39232.92578,39212.30859,39212.30859,39212.30859,0
2022-03-12 11:15:00:00:00,39213.70703,39267.03906,39213.70703,39261.92969,39261.92969,0
2022-03-12 11:30:00:00:00,39230.08203,39231.1875,39191.30469,39191.30469,39191.30469,0
2022-03-12 11:45:00:00:00,39152.30078,39152.30078,39078.25391,39099.28516,39099.28516,0
2022-03-12 12:00:00:00:00,39100.84375,39107.39063,39079.60156,39086.74219,39086.74219,0
2022-03-12 12:15:00:00:00,39084.17578,39145.97656,39074.44531,39141.86719,39141.86719,0
2022-03-12 12:30:00:00:00,39132.55859,39157.56641,39123.24609,39157.56641,39157.56641,0
2022-03-12 12:45:00:00:00,39154.35938,39199.66406,39154.35938,39196.28906,39196.28906,0
2022-03-12 13:00:00:00:00,39193.13672,39227.29688,39180.57422,39203.19531,39203.19531,11943936
2022-03-12 13:15:00:00:00,39204.40625,39222.35938,39178.79688,39178.79688,39178.79688,0
2022-03-12 13:30:00:00:00,39174.35547,39192.24609,39148.38672,39185.88672,39185.88672,0
2022-03-12 13:45:00:00:00,39166.66016,39166.66016,39077.39063,39091.83203,39091.83203,0
2022-03-12 14:00:00:00:00,39091.45703,39123.19922,39061.875,39070.98828,39070.98828,4284416
2022-03-12 14:15:00:00:00,39070.98047,39099.16797,39070.33594,39070.33594,39070.33594,77211648
2022-03-12 14:30:00:00:00,39056.99219,39056.99219,38873.98438,38878.49219,38878.49219,56252416
2022-03-12 14:45:00:00:00,38887.45313,38927.16406,38880.58984,38927.16406,38927.16406,0
2022-03-12 15:00:00:00:00,38924.19531,38946.56641,38916.04688,38934.01172,38934.01172,0
2022-03-12 15:15:00:00:00,38925.62109,38953.78516,38895.68359,38953.78516,38953.78516,0
2022-03-12 15:30:00:00:00,38945.53906,39011.68359,38939.46094,39011.68359,39011.68359,0
2022-03-12 15:45:00:00:00,39028.52344,39140.53125,39028.52344,39098.75391,39098.75391,125108224
2022-03-12 16:00:00:00:00,39071.96484,39094.16016,39033.33984,39094.16016,39094.16016,0
2022-03-12 16:15:00:00:00,39098.01172,39127.42188,39092.69141,39127.42188,39127.42188,0
2022-03-12 16:30:00:00:00,39115.42969,39136.28125,39107.97266,39114.89453,39114.89453,0
2022-03-12 16:45:00:00:00,39114.77344,39132.13281,39098.11719,39100.91016,39100.91016,0
2022-03-12 17:00:00:00:00,39133.28906,39308.59766,39133.28906,39240.04297,39240.04297,330348544
2022-03-12 17:15:00:00:00,39228.05859,39250.88672,39132.60156,39132.60156,39132.60156,89062400
2022-03-12 17:30:00:00:00,39129.96875,39136.04688,39093.57031,39112.39063,39112.39063,0
2022-03-12 17:45:00:00:00,39113.14844,39118.16797,39096.17188,39114.6875,39114.6875,0
2022-03-12 18:00:00:00:00,39111.03125,39124.08203,39101.28906,39124.08203,39124.08203,0
2022-03-12 18:15:00:00:00,39127.20313,39136.12109,39081.35156,39081.35156,39081.35156,19680256
2022-03-12 18:30:00:00:00,39086.67969,39143.89844,39086.67969,39135.91406,39135.91406,32390144
2022-03-12 18:45:00:00:00,39131.76953,39131.76953,39087.08984,39089.81641,39089.81641,0
2022-03-12 19:00:00:00:00,39097.12109,39097.12109,39017.92188,39022.33594,39022.33594,0
2022-03-12 19:15:00:00:00,39035.75781,39046.12891,39000.89844,39031.76953,39031.76953,18345984
2022-03-12 19:30:00:00:00,39033.1875,39046.05859,39018.05859,39041.50391,39041.50391,10640384
2022-03-12 19:45:00:00:00,39042.64453,39051.04297,39023.95703,39039.10547,39039.10547,0
2022-03-12 20:00:00:00:00,39047.02734,39057.33984,39019.52344,39057.33984,39057.33984,0
2022-03-12 20:15:00:00:00,39059.26953,39135.39844,39059.26953,39135.39844,39135.39844,0
2022-03-12 20:30:00:00:00,39138.53125,39171.19531,39138.53125,39170.97266,39170.97266,0
2022-03-12 20:45:00:00:00,39172.26172,39183.44922,39138.61719,39155.34766,39155.34766,0
2022-03-12 21:00:00:00:00,39147.51563,39167.99219,39142.35547,39142.35547,39142.35547,0
2022-03-12 21:15:00:00:00,39141.52344,39162.03125,39134.07031,39139.92188,39139.92188,6863872
2022-03-12 21:30:00:00:00,39138.03125,39145.73047,39130.30469,39143.60938,39143.60938,0
2022-03-12 21:45:00:00:00,39142.74609,39149.52734,39127.06641,39127.17969,39127.17969,0
2022-03-12 22:00:00:00:00,39106.69922,39115.75781,39095.00391,39095.00391,39095.00391,0
2022-03-12 22:15:00:00:00,39074.04297,39094.15625,39067.98828,39091.85156,39091.85156,0
2022-03-12 22:30:00:00:00,39091.60156,39114.14453,39081.10938,39114.14453,39114.14453,5276672
2022-03-12 22:45:00:00:00,39122.71875,39151.38281,39122.02344,39139.60547,39139.60547,0
2022-03-12 23:00:00:00:00,39120.13281,39136.02734,39105.17578,39105.17578,39105.17578,0
2022-03-12 23:15:00:00:00,39116.40625,39117.41406,39093.28125,39095.98828,39095.98828,0
2022-03-12 23:30:00:00:00,39102.43359,39120.42969,38994.10938,38994.10938,38994.10938,50180096
2022-03-12 23:45:00:00:00,38978.48047,38978.48047,38904.15234,38904.15234,38904.15234,59855872
2022-03-13 00:00:00:00:00,38884.72656,38886.19922,38810.54297,38886.19922,38886.19922,52263936
2022-03-13 00:15:00:00:00,38890.21875,38940.6875,38890.21875,38940.6875,38940.6875,64922624
2022-03-13 00:30:00:00:00,38940.94922,38940.94922,38886.97266,38890.35938,38890.35938,10928128
2022-03-13 00:45:00:00:00,38916.66797,38916.66797,38871.90234,38916.16406,38916.16406,0
2022-03-13 01:00:00:00:00,38929.33984,39055.85547,38914.96094,39055.85547,39055.85547,75874304
2022-03-13 01:15:00:00:00,39060.38281,39158.5625,39060.38281,39121.83203,39121.83203,186190848
2022-03-13 01:30:00:00:00,39122.64063,39122.64063,39050.09375,39050.09375,39050.09375,80666624
2022-03-13 01:45:00:00:00,39059.56641,39059.56641,39022.24609,39026,39026,0
2022-03-13 02:00:00:00:00,39024.96875,39130.92188,39016.78125,39120.49609,39120.49609,70662144
2022-03-13 02:15:00:00:00,39122.09375,39140.11719,39111.54297,39135.62109,39135.62109,2728960
2022-03-13 02:30:00:00:00,39133.42969,39135.78906,39107.19141,39117.10547,39117.10547,0
2022-03-13 02:45:00:00:00,39133.91016,39158.20703,39128.15625,39150.26953,39150.26953,13683712
2022-03-13 03:00:00:00:00,39176.61328,39192.6875,39149.85938,39188.53516,39188.53516,19044352
2022-03-13 03:15:00:00:00,39191.59375,39199.16797,39183.94922,39191.89453,39191.89453,0
2022-03-13 03:30:00:00:00,39190.51953,39194.41797,39175.75,39194.41797,39194.41797,0
2022-03-13 03:45:00:00:00,39198.14453,39198.83594,39178.78125,39182.94922,39182.94922,5049344
2022-03-13 04:00:00:00:00,39185.67188,39209.35156,39164.23438,39169.27344,39169.27344,36340736
2022-03-13 04:15:00:00:00,39155.36719,39194.79297,39155.36719,39189.50781,39189.50781,0
